endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Avenida Penedo,582000,86,NA,NA,3,2,2,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63887984812771,-35.702880022909
Avenida Brigadeiro Eduardo Gomes,2850000,253,NA,1200,4,4,5,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Comendador Gustavo Paiva,1298587,146,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Brigadeiro Eduardo Gomes,405000,42,NA,450,1,1,1,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Comendador Gustavo Paiva,492990,64,2000,400,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Brigadeiro Eduardo Gomes,1809700,181,NA,NA,3,3,5,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Cruz das Almas,420000,60,NA,NA,2,NA,1,cruz_das_almas,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Comendador Gustavo Paiva,390990,52,2000,350,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Comendador Gustavo Paiva,492990,64,3000,400,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Brigadeiro Eduardo Gomes,325000,42,200,280,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Brigadeiro Eduardo Gomes,1456364,144,NA,NA,3,NA,4,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Comendador Gustavo Paiva,345855,49,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Rui Barbosa,207990,38,1,1,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62463364535484,-35.7082111833586
Avenida Brigadeiro Eduardo Gomes,325500,32,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Brigadeiro Eduardo Gomes,387767,40,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua João Canuto da Silva,700000,42,1200,400,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63055890198364,-35.6977708815103
Rua João Canuto da Silva,386000,46,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63055890198364,-35.6977708815103
Avenida Comendador Gustavo Paiva,320000,85,NA,582,3,NA,2,cruz_das_almas,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Cruz das Almas,219900,43,NA,NA,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Comendador Gustavo Paiva,892000,118,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
1ª Travessa Bosque das Acácias,206990,38,2,2,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.63256664994372,-35.7101552635603
Rua Rodolfo Abreu,350000,40,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua João Canuto da Silva,520000,40,NA,450,1,1,1,cruz_das_almas,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63055890198364,-35.6977708815103
Avenida Comendador Gustavo Paiva,1358554,146,NA,650,3,2,4,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,350000,68,1100,590,3,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,392990,55,NA,NA,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Brigadeiro Eduardo Gomes,305000,83,140,550,3,2,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua Rodolfo Abreu,340000,68,750,600,3,1,2,cruz_das_almas,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua Rodolfo Abreu,420000,60,1200,400,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Cruz das Almas,250000,67,NA,450,3,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Comendador Gustavo Paiva,2500000,191,NA,NA,4,3,5,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Elias Ramos de Araújo,285000,36,900,400,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63157403567632,-35.6990925729719
Avenida Brigadeiro Eduardo Gomes,470000,110,NA,NA,3,1,3,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua Rodolfo Abreu,420000,60,NA,490,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,910301,100,NA,NA,3,2,3,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,340000,70,1400,650,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,914000,118,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-9.64672382345263,-35.7148173305118
Rua Constant Pacheco,375000,96,NA,540,2,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63788576699378,-35.6989843237057
Avenida Brigadeiro Eduardo Gomes,2500000,191,NA,NA,4,3,5,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Brigadeiro Eduardo Gomes,900000,100,NA,1500,2,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Brigadeiro Eduardo Gomes,315000,37,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua Rodolfo Abreu,420000,60,NA,490,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua Elias Ramos de Araújo,300000,38,NA,550,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63157403567632,-35.6990925729719
Cruz das Almas,260000,60,NA,380,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Comendador Gustavo Paiva,716620,100,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Cruz das Almas,480000,86,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Brigadeiro Eduardo Gomes,450000,86,NA,500,3,1,1,cruz_das_almas,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Avenida Comendador Gustavo Paiva,912700,112,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,307000,83,1200,400,3,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,519990,86,3000,400,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,340000,68,NA,NA,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Brigadeiro Eduardo Gomes,2500000,192,NA,NA,4,3,5,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua Marechal Mascarenhas de Moraes,349000,60,NA,645,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63403764238195,-35.6995118609146
Rua João Canuto da Silva,520000,40,NA,500,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63055890198364,-35.6977708815103
Cruz das Almas,554883,75,NA,NA,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Rua São Francisco,208000,45,1,1,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.60605999669342,-35.74286999914
Avenida Brigadeiro Eduardo Gomes,486000,83,NA,NA,3,2,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Rua Padre Luiz Américo Galvão,2520505,101,NA,NA,2,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.63876665808514,-35.7039803161355
Avenida Comendador Gustavo Paiva,866458,112,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,355000,68,NA,600,3,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,554990,83,1000,600,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Comendador Gustavo Paiva,519990,86,2000,350,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,410000,57,NA,600,2,1,2,cruz_das_almas,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,270000,67,1400,550,3,1,3,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Constant Pacheco,420000,86,1200,670,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63788576699378,-35.6989843237057
Avenida Comendador Gustavo Paiva,320000,85,NA,582,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Cruz das Almas,350000,44,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Avenida Penedo,581800,85,NA,400,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63887984812771,-35.702880022909
Avenida Comendador Gustavo Paiva,520000,86,2500,400,3,NA,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
3ª Travessa Bosque das Acácias,388000,52,190,300,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63256664994372,-35.7101552635603
Avenida Josepha Hollanda de Mello,388990,55,3,3,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62576130484565,-35.703500960633
Rua Rodolfo Abreu,400000,57,NA,NA,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,350000,58,1200,475,2,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Comendador Gustavo Paiva,519990,86,2000,360,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Professor Ernani de Figueirêdo Magalhães,581724,85,NA,NA,3,2,3,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63789045840925,-35.7012090173349
Avenida Comendador Gustavo Paiva,547990,86,3000,400,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
1ª Travessa Bosque das Acácias,207000,45,NA,200,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63256664994372,-35.7101552635603
Rua Elias Ramos de Araújo,345000,79,1433,340,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63157403567632,-35.6990925729719
Avenida Brigadeiro Eduardo Gomes,2600000,192,NA,1600,4,3,5,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,-9.62983646695172,-35.6956890123615
Rua Rodolfo Abreu,390000,70,NA,600,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua Miguel Reale,206999,43,700,220,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62731810317041,-35.708529930481
Avenida Brigadeiro Eduardo Gomes,348500,32,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62983646695172,-35.6956890123615
Cruz das Almas,290000,84,NA,500,3,NA,3,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Rua Rodolfo Abreu,410000,57,NA,600,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua Rodolfo Abreu,420000,61,890,350,2,1,2,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua Professor Ernani de Figueirêdo Magalhães,580000,86,NA,NA,3,2,1,cruz_das_almas,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63789045840925,-35.7012090173349
Avenida Comendador Gustavo Paiva,519990,86,2000,400,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Comendador Gustavo Paiva,434400,86,NA,NA,3,1,2,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Cruz das Almas,2500000,188,NA,NA,4,3,5,cruz_das_almas,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
Rua Havaí,350528,33,NA,NA,1,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.62648001016419,-35.6958349913805
Rua Rodolfo Abreu,340000,68,NA,620,3,NA,1,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Josepha Hollanda de Mello,80000,54,NA,NA,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.62576130484565,-35.703500960633
Cruz das Almas,2600000,192,NA,NA,4,NA,5,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63186999999994,-35.70107
1ª Travessa Bosque das Acácias,207990,43,200,150,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63256664994372,-35.7101552635603
Rua Rodolfo Abreu,480000,57,NA,600,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,388990,55,1500,250,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Rua Rodolfo Abreu,300000,39,NA,NA,1,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Rua São Francisco,208000,45,1,1,2,1,1,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.60605999669342,-35.74286999914
Rua Rodolfo Abreu,340000,68,NA,588,3,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
Avenida Comendador Gustavo Paiva,892000,100,NA,NA,3,2,3,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Comendador Gustavo Paiva,392990,52,2000,400,2,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64672382345263,-35.7148173305118
Avenida Penedo,579000,85,NA,NA,3,2,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63887984812771,-35.702880022909
Avenida Penedo,586603,86,NA,NA,3,1,2,cruz_das_almas,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63887984812771,-35.702880022909
Rua Beira Rio,334900,48,NA,NA,2,50,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.61103499150418,-35.7313049844146
Rua Rodolfo Abreu,420000,60,NA,NA,2,1,2,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6346217808351,-35.6998554407752
1ª Travessa Bosque das Acácias,206000,45,NA,200,2,1,1,cruz_das_almas,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63256664994372,-35.7101552635603
