endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Rua Sargento Wolff,398000,231,153,NA,4,2,4,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07092177363973,-34.911249043498
Rua Terezinha Lima,460000,250,2000,NA,4,4,3,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08240284816994,-34.9202319470704
Rua Carvalho de Mendonça,250000,100,120,NA,3,2,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0791998758524,-34.9128751547857
Rua Lídia Guimarães,530000,198,1600,NA,5,3,3,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07507051178886,-34.914778824882
Rua Lídia Guimarães,550000,197,1604,NA,4,3,3,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07507051178886,-34.914778824882
Afogados,310000,180,NA,NA,4,3,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Terezinha Lima,450000,260,2368,1,4,6,4,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08240284816994,-34.9202319470704
Rua Feliciano de Mello,350000,100,300,NA,3,2,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Rua Santo Cristo,220000,125,66,NA,2,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08207976332304,-34.913628476521
Rua Lídia Guimarães,750000,300,1765,NA,3,2,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07507051178886,-34.914778824882
Rua Terezinha Lima,300000,280,NA,NA,3,3,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08240284816994,-34.9202319470704
Rua Lídia Guimarães,530000,197,1,NA,4,3,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07507051178886,-34.914778824882
Rua Luiz Pereira de Farias,700000,450,NA,NA,4,3,4,afogados,casas,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0825964378412,-34.9185285909532
Rua Demócrito Cavalcanti,260000,97,NA,NA,4,2,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0738997180076,-34.9062615361671
Rua Jandaia,300000,150,1387,NA,4,2,1,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.07172288700412,-34.9130284760326
Afogados,540000,235,NA,NA,3,3,3,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Coronel Alfredo Duarte,820000,411,440,NA,4,6,3,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07025817047188,-34.9117258191166
Rua Sargento Wolff,1000000,600,NA,NA,4,4,4,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07092177363973,-34.911249043498
Rua Firmino de Figueiredo,349000,100,NA,NA,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07469756811303,-34.9060846345378
Afogados,350000,200,NA,NA,3,8,3,afogados,casas,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Doutor Odilon Lima,200000,84,NA,NA,2,1,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07985573147217,-34.9156051204118
Rua Ursulino Pinto de Carvalho,170000,100,NA,NA,2,NA,2,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07651579981038,-34.9083486326122
Rua Olegário Mariano,660000,191,2340,NA,3,5,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08162438112381,-34.9221452548867
Rua Feliciano de Mello,350000,74,1100,NA,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Rua Motocolombó,375000,100,NA,NA,5,3,3,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.08203269634723,-34.9064074018372
Afogados,490000,140,NA,NA,3,4,3,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Francisco Uchôa,250000,192,350,NA,3,3,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08191300945358,-34.9073480723532
Rua Ursulino Pinto de Carvalho,170000,100,NA,NA,2,NA,2,afogados,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07651579981038,-34.9083486326122
Afogados,600000,198,1700,NA,3,3,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Afogados,649000,150,1140,NA,3,3,3,afogados,casas,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Afogados,75000,45,NA,NA,1,1,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Coronel Alfredo Duarte,820000,410,410,NA,3,4,3,afogados,casas,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07025817047188,-34.9117258191166
Rua Feliciano de Mello,350000,70,1100,1,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Afogados,250000,95,800,NA,3,NA,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Daniel Antônio Rodrigues,338600,221,NA,NA,1,1,1,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.082930438755,-34.9186200344769
Rua Josué Pereira,175000,88,NA,NA,2,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0755099971199,-34.913795001299
Rua Feliciano de Mello,350000,70,1100,1,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Rua Feliciano de Mello,350000,70,1100,1,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Afogados,790000,382,NA,NA,6,5,6,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08027999999996,-34.91133
Rua Feliciano de Mello,350000,70,1100,1,3,1,2,afogados,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0767637541421,-34.9168163928785
Avenida Recife,176000,180,720,NA,3,2,1,areias,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Rua Rio Oiapoque,330000,200,NA,NA,4,3,4,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09926968319872,-34.9382922300476
Avenida Capitão Gregório de Caldas,390000,218,NA,NA,3,3,2,areias,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09775972744388,-34.9308303271523
Rua Jerônimo Inojosa,475000,140,750,NA,5,3,2,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09809570279027,-34.932465281689304
Rua Engenheiro Arnaldo Lima,280000,220,1500,NA,3,1,2,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08926340173832,-34.9342034123461
Rua Ipojuca,720000,347,NA,NA,6,3,3,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09597036408343,-34.9361200327687
Rua Antônio Vaz,690000,102,NA,NA,3,4,2,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09204700748443,-34.9311124993468
Rua Ipojuca,140000,90,NA,NA,2,NA,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09597036408343,-34.9361200327687
Rua Tupiara,350000,100,NA,NA,3,4,2,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09975993971036,-34.9384325543932
Areias,450000,200,750,NA,5,3,3,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09426999999994,-34.93247
Rua Sargento Afonso Rodrigues,250000,200,NA,NA,2,3,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0969502453326,-34.9321797555363
Praça Fernando Galvão,190000,89,NA,NA,2,1,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09559404656945,-34.9385852259293
Rua Doutor Vilas Boa,500000,243,NA,NA,6,2,3,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09781626097874,-34.9417106914187
Avenida Doutor José Rufino,1000000,1900,NA,NA,2,NA,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Rua Antônio Vaz,340000,110,NA,NA,3,1,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09204700748443,-34.9311124993468
Avenida Izabel de Góes,700000,270,NA,NA,3,2,1,areias,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09377252793297,-34.9338334647374
Rua Abel Manoel do Nascimento,190000,90,NA,NA,2,1,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.10028902705743,-34.935482072743
Rua Ipojuca,150000,90,NA,NA,2,NA,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09597036408343,-34.9361200327687
Rua Ipojuca,300000,100,NA,NA,2,NA,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09597036408343,-34.9361200327687
Rua Deputado Manoel Paes,800000,260,1400,NA,4,2,3,areias,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09710500673256,-34.9307749769328
Rua Ipojuca,190000,100,NA,NA,2,NA,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09597036408343,-34.9361200327687
Avenida Capitão Gregório de Caldas,650000,254,NA,NA,8,1,3,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09775972744388,-34.9308303271523
Rua Pedro Nunes,980000,270,240,NA,4,3,2,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09292499352848,-34.9252750235262
Avenida Capitão Gregório de Caldas,350000,90,NA,NA,3,1,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09775972744388,-34.9308303271523
Avenida Capitão Gregório de Caldas,1400000,598,NA,NA,3,1,1,areias,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09775972744388,-34.9308303271523
Rua Abaiaba,180000,153,NA,NA,2,2,1,agua_fria,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07297703017834,-34.9174840765944
Rua Quitanda,1750000,400,NA,NA,3,5,5,apipucos,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.11741999999998,-34.90325
Rua Claudino dos Santos,300000,200,NA,NA,5,1,4,afogados,casas_de_vila,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0755369973315,-34.9065338199011
Rua Alcedo Marrocos,210000,150,NA,NA,4,2,1,afogados,casas_de_vila,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07552970922575,-34.9063331703677
Rua Alcedo Marrocos,260000,150,1,1,4,2,2,afogados,casas_de_vila,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.07552970922575,-34.9063331703677
Avenida Beira Rio,3690000,312,NA,2800,5,4,5,aflitos,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.10162296279278,-34.9253595337192
Avenida Boa Viagem,9990000,343,NA,NA,4,NA,1,aflitos,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.10136967043004,-34.8853906488155
Rua São Vicente,480000,50,11,11,2,1,2,aflitos,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.10851001092629,-34.9521399871223
Rua Adalberto Camargo,1500000,228,NA,NA,4,3,2,aflitos,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04441500131247,-34.8996700276153
Rua Souza de Andrade,560000,66,1,1,3,1,1,aflitos,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04303708987565,-34.9005616108402
Rua Esmeraldino Bandeira,980000,136,3840,890,3,2,1,aflitos,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04575021737978,-34.8991743156825
Avenida Boa Viagem,8900000,10,NA,NA,4,NA,1,aflitos,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.10136967043004,-34.8853906488155
Avenida Doutor José Rufino,250000,61,126,550,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Avenida Recife,180000,70,1,1,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,190000,70,1,1,3,1,1,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,190000,70,69,164,3,1,1,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Rua Ernesto Nazareth,170000,82,800,150,3,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09611801841593,-34.9251317054365
Avenida Recife,188000,71,60,150,3,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,180000,80,600,140,3,1,2,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Doutor José Rufino,250000,61,126,550,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Areias,180000,70,60,169,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09426999999994,-34.93247
Rua Doutor Vilas Boa,319000,64,1300,500,3,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09781626097874,-34.9417106914187
Rua da Capivara,265000,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
Rua Doutor Vilas Boa,380000,64,100,525,3,1,1,areias,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09781626097874,-34.9417106914187
Rua da Vila,234900,47,NA,NA,1,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.08979930246623,-34.935120601876
Avenida Recife,135000,70,1,1,2,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,135000,70,1,1,2,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Doutor José Rufino,242000,61,100,500,3,1,2,areias,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Avenida Recife,145000,70,1,1,2,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,180000,71,60,169,3,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Rua Parary,350000,75,NA,NA,3,1,2,areias,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.08903133717934,-34.9368872260597
Avenida Recife,200000,70,69,167,3,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Doutor José Rufino,265000,47,NA,NA,2,1,1,areias,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Avenida Doutor José Rufino,250000,61,126,550,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Avenida Doutor José Rufino,250000,61,126,550,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Rua da Capivara,264900,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
Rua da Capivara,265000,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
Avenida Recife,180000,70,1,1,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Praça Fernando Galvão,150000,55,NA,NA,1,NA,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09559404656945,-34.9385852259293
Rua da Capivara,265000,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
Avenida Doutor José Rufino,270000,70,1,1,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Rua Barros Sobrinho,170000,48,NA,280,2,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08818825986382,-34.9339212957701
Rua Barros Sobrinho,150000,48,68,NA,2,1,1,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08818825986382,-34.9339212957701
Avenida Recife,140000,71,60,160,2,1,2,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Recife,155000,70,1,1,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Avenida Doutor José Rufino,250000,61,10,550,3,1,1,areias,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09181001181333,-34.9362549814099
Avenida Recife,145000,70,1,1,2,1,2,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.127682771641,-34.916803356208
Rua da Capivara,234900,47,NA,NA,2,1,2,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
Rua da Capivara,264999,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-8.09004416829749,-34.935540117261
Rua Fernando Griz,190000,55,NA,75,2,1,1,areias,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.09669994276166,-34.9385536391421
Rua Barros Sobrinho,150000,48,68,NA,2,1,1,areias,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08818825986382,-34.9339212957701
Rua da Capivara,264999,47,NA,NA,2,1,1,areias,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.09004416829749,-34.935540117261
